﻿Stock Level Summary Report
Merchant ID,H8391001
Merchant Name,THANN
Date,2026/08/05
,,,,,,,,,,,,,,,Packing Dimension
Merchant ID,Merchant Product ID,Primary SKU,Merchant SKU ID,SKU Name,SKU Name (Chi),Warehouse ID,StockLevel,Online Status,Invisible,Force Out Of Stock,Create Date,Offline Date,Brand Name (EN),Brand Name (CHI),Height,Width,Depth,Packing Spec(EN),Packing Spec(CHI),Primary Category Code,Primary Category Name (CHI),Currency,Original Price,Discount Price,Discount Rate(%),VIP Discount Price,VIP Discount Rate(%),GOLD VIP Discount Price,GOLD VIP Discount Rate(%),DIAMOND VIP Discount Price,DIAMOND VIP Discount Rate(%),
H8391001,2022AUGVSH1,Y,H8391001_S_2022AUGVSH1,2022.08 Value Set - Aroma Secret (H1),2022.08 套裝 - Aroma Secret (H1),H839100101,0,offline,N,N,29-Jul-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,2730.0,1639.0,39.96337, , , , , , ,
H8391001,2022AUGVSH2,Y,H8391001_S_2022AUGVSH2,2022.08 Value Set - Aroma Secret (H2),2022.08 套裝 - Aroma Secret (H2),H839100101,0,offline,N,N,29-Jul-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,2730.0,1639.0,39.96337, , , , , , ,
H8391001,2022CNY_168_SS1,Y,H8391001_S_2022CNY_168_SS1,2022CNY Special - $168 Fortune Box (SS1),2022新春限定 - $168福袋 (SS1),H839100101,0,offline,N,N,21-Jan-2022,12-Apr-2024,THANN,THANN,80,40,20,,,AA13205500001,禮盒/旅行套裝,HKD,350.0,298.0,14.85714, , , , , , ,
H8391001,2022CNY_388_SA1,Y,H8391001_S_2022CNY_388_SA1,2022CNY Special -  $388 Fortune Box (SA1),2022新春限定 - $388福袋 (SA1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,590.0,502.0,14.91525, , , , , , ,
H8391001,2022CNY_388_SA2,Y,H8391001_S_2022CNY_388_SA2,2022CNY Special -  $388 Fortune Box (SA2),2022新春限定 - $388福袋 (SA2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,590.0,502.0,14.91525, , , , , , ,
H8391001,2022CNY_388_SB1,Y,H8391001_S_2022CNY_388_SB1,2022CNY Special -  $388 Fortune Box (SB1),2022新春限定 - $388福袋 (SB1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,700.0,595.0,15.0, , , , , , ,
H8391001,2022CNY_388_SB2,Y,H8391001_S_2022CNY_388_SB2,2022CNY Special -  $388 Fortune Box (SB2),2022新春限定 - $388福袋 (SB2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,700.0,595.0,15.0, , , , , , ,
H8391001,2022CNY_388_SC1,Y,H8391001_S_2022CNY_388_SC1,2022CNY Special -  $388 Fortune Box (SC1),2022新春限定 - $388福袋 (SC1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,730.0,621.0,14.93151, , , , , , ,
H8391001,2022CNY_388_SD1,Y,H8391001_S_2022CNY_388_SD1,2022CNY Special -  $388 Fortune Box (SD1),2022新春限定 - $388福袋 (SD1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,770.0,655.0,14.93506, , , , , , ,
H8391001,2022CNY_388_SD2,Y,H8391001_S_2022CNY_388_SD2,2022CNY Special -  $388 Fortune Box (SD2),2022新春限定 - $388福袋 (SD2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,770.0,655.0,14.93506, , , , , , ,
H8391001,2022CNY_388_SE1,Y,H8391001_S_2022CNY_388_SE1,2022CNY Special -  $388 Fortune Box (SE1),2022新春限定 - $388福袋 (SE1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,730.0,621.0,14.93151, , , , , , ,
H8391001,2022CNY_388_SE2,Y,H8391001_S_2022CNY_388_SE2,2022CNY Special -  $388 Fortune Box (SE2),2022新春限定 - $388福袋 (SE2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,730.0,621.0,14.93151, , , , , , ,
H8391001,2022CNY_388_SF1,Y,H8391001_S_2022CNY_388_SF1,2022CNY Special -  $388 Fortune Box (SF1),2022新春限定 - $388福袋 (SF1),H839100101,0,offline,N,N,12-Jan-2022,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,670.0,570.0,14.92537, , , , , , ,
H8391001,2022CNY_388_SG1,Y,H8391001_S_2022CNY_388_SG1,2022CNY Special - $388 Fortune Box (SG1),2022新春限定 - $388福袋 (SG1),H839100101,0,offline,N,N,18-Jan-2022,12-Apr-2024,THANN,THANN,200,100,60,,,AA13205500001,禮盒/旅行套裝,HKD,770.0,655.0,14.93506, , , , , , ,
H8391001,2022CNY_388_SG2,Y,H8391001_S_2022CNY_388_SG2,2022CNY Special - $388 Fortune Box (SG2),2022新春限定 - $388福袋 (SG2),H839100101,0,offline,N,N,18-Jan-2022,12-Apr-2024,THANN,THANN,100,50,20,,,AA13205500001,禮盒/旅行套裝,HKD,770.0,655.0,14.93506, , , , , , ,
H8391001,2022CNY_388_SH1,Y,H8391001_S_2022CNY_388_SH1,2022CNY Special - $388 Fortune Box (SH1),2022新春限定 - $388福袋 (SH1),H839100101,0,offline,N,N,26-Jan-2022,12-Apr-2024,THANN,THANN,200,100,30,,,AA13205500001,禮盒/旅行套裝,HKD,620.0,527.0,15.0, , , , , , ,
H8391001,2022CNY_388_SH2,Y,H8391001_S_2022CNY_388_SH2,2022CNY Special - $388 Fortune Box (SH2),2022新春限定 - $388福袋 (SH2),H839100101,0,offline,N,N,27-Jan-2022,12-Apr-2024,THANN,THANN,200,100,50,,,AA13205500001,禮盒/旅行套裝,HKD,620.0,527.0,15.0, , , , , , ,
H8391001,2022CNY_388_SI1,Y,H8391001_S_2022CNY_388_SI1,2022CNY Special - $388 Fortune Box (SI1),2022新春限定 - $388福袋 (SI1),H839100101,0,offline,N,N,27-Jan-2022,12-Apr-2024,THANN,THANN,300,200,100,,,AA13205500001,禮盒/旅行套裝,HKD,680.0,578.0,15.0, , , , , , ,
H8391001,2022CNY_388_SI2,Y,H8391001_S_2022CNY_388_SI2,2022CNY Special - $388 Fortune Box (SI2),2022新春限定 - $388福袋 (SI2),H839100101,0,offline,N,N,27-Jan-2022,12-Apr-2024,THANN,THANN,300,200,100,,,AA13205500001,禮盒/旅行套裝,HKD,680.0,578.0,15.0, , , , , , ,
H8391001,2022CNY_388_SJ1,Y,H8391001_S_2022CNY_388_SJ1,2022CNY Special - $388 Fortune Box (SJ1),2022新春限定 - $388福袋 (SJ1),H839100101,0,offline,N,N,27-Jan-2022,12-Apr-2024,THANN,THANN,200,100,50,,,AA13205500001,禮盒/旅行套裝,HKD,630.0,536.0,14.92063, , , , , , ,
H8391001,2022CNY_388_SJ2,Y,H8391001_S_2022CNY_388_SJ2,2022CNY Special - $388 Fortune Box (SJ2),2022新春限定 - $388福袋 (SJ2),H839100101,0,offline,N,N,27-Jan-2022,12-Apr-2024,THANN,THANN,200,100,50,,,AA13205500001,禮盒/旅行套裝,HKD,630.0,536.0,14.92063, , , , , , ,
H8391001,2022CNY_688_MA1,Y,H8391001_S_2022CNY_688_MA1,2022CNY Special -  $688 Fortune Box (MA1),2022新春限定 - $688福袋 (MA1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1190.0,1012.0,14.95798, , , , , , ,
H8391001,2022CNY_688_MA2,Y,H8391001_S_2022CNY_688_MA2,2022CNY Special -  $688 Fortune Box (MA2),2022新春限定 - $688福袋 (MA2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1190.0,1012.0,14.95798, , , , , , ,
H8391001,2022CNY_688_MB1,Y,H8391001_S_2022CNY_688_MB1,2022CNY Special -  $688 Fortune Box (MB1),2022新春限定 - $688福袋 (MB1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,978.0,14.95652, , , , , , ,
H8391001,2022CNY_688_MB2,Y,H8391001_S_2022CNY_688_MB2,2022CNY Special -  $688 Fortune Box (MB2),2022新春限定 - $688福袋 (MB2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,978.0,14.95652, , , , , , ,
H8391001,2022CNY_688_MB3,Y,H8391001_S_2022CNY_688_MB3,2022CNY Special -  $688 Fortune Box (MB3),2022新春限定 - $688福袋 (MB3),H839100101,0,offline,N,N,12-Jan-2022,12-Apr-2024,THANN,THANN,180,80,80,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,978.0,14.95652, , , , , , ,
H8391001,2022CNY_688_MC1,Y,H8391001_S_2022CNY_688_MC1,2022CNY Special -  $688 Fortune Box (MC1),2022新春限定 - $688福袋 (MC1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,978.0,14.95652, , , , , , ,
H8391001,2022CNY_688_MC2,Y,H8391001_S_2022CNY_688_MC2,2022CNY Special -  $688 Fortune Box (MC2),2022新春限定 - $688福袋 (MC2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,978.0,14.95652, , , , , , ,
H8391001,2022CNY_688_MD1,Y,H8391001_S_2022CNY_688_MD1,2022CNY Special -  $688 Fortune Box (MD1),2022新春限定 - $688福袋 (MD1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1220.0,1037.0,15.0, , , , , , ,
H8391001,2022CNY_688_MD2,Y,H8391001_S_2022CNY_688_MD2,2022CNY Special -  $688 Fortune Box (MD2),2022新春限定 - $688福袋 (MD2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1220.0,1037.0,15.0, , , , , , ,
H8391001,2022CNY_688_ME1,Y,H8391001_S_2022CNY_688_ME1,2022CNY Special -  $688 Fortune Box (ME1),2022新春限定 - $688福袋 (ME1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1210.0,1029.0,14.95868, , , , , , ,
H8391001,2022CNY_688_ME2,Y,H8391001_S_2022CNY_688_ME2,2022CNY Special -  $688 Fortune Box (ME2),2022新春限定 - $688福袋 (ME2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1210.0,1029.0,14.95868, , , , , , ,
H8391001,2022CNY_688_MF1,Y,H8391001_S_2022CNY_688_MF1,2022CNY Special -  $688 Fortune Box (MF1),2022新春限定 - $688福袋 (MF1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1315.0,1118.0,14.98099, , , , , , ,
H8391001,2022CNY_688_MF1A,Y,H8391001_S_2022CNY_688_MF1A,2022CNY Special - $688 Fortune Box (MF1A),2022新春限定 - $688福袋 (MF1A),H839100101,0,offline,N,N,18-Jan-2022,12-Apr-2024,THANN,THANN,300,200,80,,,AA13205500001,禮盒/旅行套裝,HKD,1220.0,1037.0,15.0, , , , , , ,
H8391001,2022CNY_688_MF2,Y,H8391001_S_2022CNY_688_MF2,2022CNY Special -  $688 Fortune Box (MF2),2022新春限定 - $688福袋 (MF2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1315.0,1118.0,14.98099, , , , , , ,
H8391001,2022CNY_688_MF3,Y,H8391001_S_2022CNY_688_MF3,2022CNY Special -  $688 Fortune Box (MF3),2022新春限定 - $688福袋 (MF3),H839100101,0,offline,N,N,12-Jan-2022,12-Apr-2024,THANN,THANN,200,150,80,,,AA13205500001,禮盒/旅行套裝,HKD,1315.0,1118.0,14.98099, , , , , , ,
H8391001,2022CNY_888_LA1,Y,H8391001_S_2022CNY_888_LA1,2022CNY Special -  $888 Fortune Box (LA1),2022新春限定 - $888福袋 (LA1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1360.0,1156.0,15.0, , , , , , ,
H8391001,2022CNY_888_LA2,Y,H8391001_S_2022CNY_888_LA2,2022CNY Special -  $888 Fortune Box (LA2),2022新春限定 - $888福袋 (LA2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1360.0,1156.0,15.0, , , , , , ,
H8391001,2022CNY_888_LB1,Y,H8391001_S_2022CNY_888_LB1,2022CNY Special -  $888 Fortune Box (LB1),2022新春限定 - $888福袋 (LB1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1350.0,1148.0,14.96296, , , , , , ,
H8391001,2022CNY_888_LB2,Y,H8391001_S_2022CNY_888_LB2,2022CNY Special -  $888 Fortune Box (LB2),2022新春限定 - $888福袋 (LB2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1350.0,1148.0,14.96296, , , , , , ,
H8391001,2022CNY_888_LC1,Y,H8391001_S_2022CNY_888_LC1,2022CNY Special -  $888 Fortune Box (LC1),2022新春限定 - $888福袋 (LC1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1530.0,1301.0,14.96732, , , , , , ,
H8391001,2022CNY_888_LC2,Y,H8391001_S_2022CNY_888_LC2,2022CNY Special -  $888 Fortune Box (LC2),2022新春限定 - $888福袋 (LC2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1530.0,1301.0,14.96732, , , , , , ,
H8391001,2022CNY_888_LD1,Y,H8391001_S_2022CNY_888_LD1,2022CNY Special -  $888 Fortune Box (LD1),2022新春限定 - $888福袋 (LD1),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1560.0,1326.0,15.0, , , , , , ,
H8391001,2022CNY_888_LD2,Y,H8391001_S_2022CNY_888_LD2,2022CNY Special -  $888 Fortune Box (LD2),2022新春限定 - $888福袋 (LD2),H839100101,0,offline,N,N,28-Dec-2021,12-Apr-2024,THANN,THANN,200,150,70,,,AA13205500001,禮盒/旅行套裝,HKD,1560.0,1326.0,15.0, , , , , , ,
H8391001,2022GWP01,Y,H8391001_S_2022GWP01,THANN x B.Duck Towel + Eden Breeze Body Butter 100g (Free Gift),THANN x B.Duck毛巾 + 伊甸園天然身體乳霜100g (贈品),H839100101,0,offline,Y,N,02-Aug-2022,02-Jun-2025,THANN,THANN,50,50,40,,,AA13205500001,禮盒/旅行套裝,HKD,0.0, , , , , , , , ,
H8391001,2022REDPOCKET_FREEGIFT,Y,H8391001_S_2022REDPOCKET_FREEGIFT,2022CNY Red Pocket (Free Gift),2022新春利是 (贈品),H839100101,0,offline,Y,N,13-Jan-2022,12-Apr-2024,THANN,THANN,130,10,3,,,AA13205500001,禮盒/旅行套裝,HKD,0.0, , , , , , , , ,
H8391001,2022SEPVSA1,Y,H8391001_S_2022SEPVSA1,2022.09 Value Sets - Hands Perfection (A1),2022.09 套裝 - Hands Perfection (A1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,550.0,369.0,32.90909, , , , , , ,
H8391001,2022SEPVSA2,Y,H8391001_S_2022SEPVSA2,2022.09 Value Sets - Hands Perfection (A2),2022.09 套裝 - Hands Perfection (A2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,550.0,369.0,32.90909, , , , , , ,
H8391001,2022SEPVSB1,Y,H8391001_S_2022SEPVSB1,2022.09 Value Sets - Home at SPA (B1),2022.09 套裝 - Home at SPA (B1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,630.0,409.0,35.07937, , , , , , ,
H8391001,2022SEPVSB2,Y,H8391001_S_2022SEPVSB2,2022.09 Value Sets - Home at SPA (B2),2022.09 套裝 - Home at SPA (B2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,630.0,409.0,35.07937, , , , , , ,
H8391001,2022SEPVSC1,Y,H8391001_S_2022SEPVSC1,2022.09 Value Sets - Ultimate Body Care (C1),2022.09 套裝 - Ultimate Body Care (C1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,620.0,419.0,32.41935, , , , , , ,
H8391001,2022SEPVSC2,Y,H8391001_S_2022SEPVSC2,2022.09 Value Sets - Ultimate Body Care (C2),2022.09 套裝 - Ultimate Body Care (C2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,620.0,419.0,32.41935, , , , , , ,
H8391001,2022SEPVSD,Y,H8391001_S_2022SEPVSD,2022.09 Value Sets - Face Cleansing Essentials (D),2022.09 套裝 - Face Cleansing Essentials (D),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,750.0,509.0,32.13333, , , , , , ,
H8391001,2022SEPVSD1,Y,H8391001_S_2022SEPVSD1,2022.09 Value Sets - Face Cleansing Essentials (D1),2022.09 套裝 - Face Cleansing Essentials (D1),H839100101,0,offline,N,N,09-Sep-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,680.0,479.0,29.55882, , , , , , ,
H8391001,2022SEPVSD2,Y,H8391001_S_2022SEPVSD2,2022.09 Value Sets - Face Cleansing Essentials (D2),2022.09 套裝 - Face Cleansing Essentials (D2),H839100101,0,offline,N,N,09-Sep-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,680.0,479.0,29.55882, , , , , , ,
H8391001,2022SEPVSE1,Y,H8391001_S_2022SEPVSE1,2022.09 Value Sets - Aroma Symphony (E1),2022.09 套裝 - Aroma Symphony (E1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,1090.0,699.0,35.87156, , , , , , ,
H8391001,2022SEPVSE2,Y,H8391001_S_2022SEPVSE2,2022.09 Value Sets - Aroma Symphony (E2),2022.09 套裝 - Aroma Symphony (E2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,1090.0,699.0,35.87156, , , , , , ,
H8391001,2022SEPVSF1,Y,H8391001_S_2022SEPVSF1,2022.09 Value Sets - Deluxe Journey (F1),2022.09 套裝 - Deluxe Journey (F1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,699.0,39.21739, , , , , , ,
H8391001,2022SEPVSF2,Y,H8391001_S_2022SEPVSF2,2022.09 Value Sets - Deluxe Journey (F2),2022.09 套裝 - Deluxe Journey (F2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,1150.0,699.0,39.21739, , , , , , ,
H8391001,2022SEPVSG1,Y,H8391001_S_2022SEPVSG1,2022.09 Value Sets - Sweet Home Scent (G1),2022.09 套裝 - Sweet Home Scent (G1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,690.0,439.0,36.37681, , , , , , ,
H8391001,2022SEPVSG2,Y,H8391001_S_2022SEPVSG2,2022.09 Value Sets - Sweet Home Scent (G2),2022.09 套裝 - Sweet Home Scent (G2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,690.0,449.0,34.92754, , , , , , ,
H8391001,2022SEPVSH1,Y,H8391001_S_2022SEPVSH1,2022.09 Value Sets - Aroma Dream (H1),2022.09 套裝 - Aroma Dream (H1),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,2700.0,1699.0,37.07407, , , , , , ,
H8391001,2022SEPVSH2,Y,H8391001_S_2022SEPVSH2,2022.09 Value Sets - Aroma Dream (H2),2022.09 套裝 - Aroma Dream (H2),H839100101,0,offline,N,N,29-Aug-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,2700.0,1699.0,37.07407, , , , , , ,
H8391001,2022VD_SETA,Y,H8391001_S_2022VD_SETA,Sweet Romance (Set A),甜密密按摩組合 (Set A),H839100101,0,offline,N,N,28-Jan-2022,12-Apr-2024,THANN,THANN,200,150,100,,,AA13200550001,潤膚露,HKD,715.0,608.0,14.96503, , , , , , ,
H8391001,2022VD_SETB,Y,H8391001_S_2022VD_SETB,Loving Thai (Set B),泰著迷 (Set B),H839100101,0,offline,N,N,28-Jan-2022,12-Apr-2024,THANN,THANN,200,150,100,,,AA13200550001,潤膚露,HKD,905.0,770.0,14.91713, , , , , , ,
H8391001,2022XMAS_A1,Y,H8391001_S_2022XMAS_A1,2022 Christmas Set - Hands Therapy (A1) (With Christmas Gift Bag),2022 聖誕套裝 - Hands Therapy (A1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,350.0,248.0,29.14286, , , , , , ,
H8391001,2022XMAS_A2,Y,H8391001_S_2022XMAS_A2,2022 Christmas Set - Hands Therapy (A2) (With Christmas Gift Bag),2022 聖誕套裝 - Hands Therapy (A2) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,350.0,248.0,29.14286, , , , , , ,
H8391001,2022XMAS_B1,Y,H8391001_S_2022XMAS_B1,2022 Christmas Set - Body Perfection (B1) (With Christmas Gift Bag),2022 聖誕套裝 - Body Perfection (B1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,430.0,318.0,26.04651, , , , , , ,
H8391001,2022XMAS_B2,Y,H8391001_S_2022XMAS_B2,2022 Christmas Set - Body Perfection (B2) (With Christmas Gift Bag),2022 聖誕套裝 - Body Perfection (B2) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,430.0,318.0,26.04651, , , , , , ,
H8391001,2022XMAS_C1,Y,H8391001_S_2022XMAS_C1,2022 Christmas Set - Untimate Body Care (C1) (With Christmas Gift Bag),2022 聖誕套裝 - Untimate Body Care (C1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,910.0,648.0,28.79121, , , , , , ,
H8391001,2022XMAS_C2,Y,H8391001_S_2022XMAS_C2,2022 Christmas Set - Untimate Body Care (C2) (With Christmas Gift Bag),2022 聖誕套裝 - Untimate Body Care (C2) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,910.0,648.0,28.79121, , , , , , ,
H8391001,2022XMAS_D1,Y,H8391001_S_2022XMAS_D1,2022 Christmas Set - Untimate Hair Care (D1) (With Christmas Gift Bag),2022 聖誕套裝 - Untimate Hair Care (D1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,570.0,408.0,28.42105, , , , , , ,
H8391001,2022XMAS_D2,Y,H8391001_S_2022XMAS_D2,2022 Christmas Set - Untimate Hair Care (D2) (With Christmas Gift Bag),2022 聖誕套裝 - Untimate Hair Care (D2) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,570.0,408.0,28.42105, , , , , , ,
H8391001,2022XMAS_E1,Y,H8391001_S_2022XMAS_E1,2022 Christmas Set - SPA At Home (E1) (With Christmas Gift Bag),2022 聖誕套裝 - SPA At Home (E1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,700.0,498.0,28.85714, , , , , , ,
H8391001,2022XMAS_E2,Y,H8391001_S_2022XMAS_E2,2022 Christmas Set - SPA At Home (E2) (With Christmas Gift Bag),2022 聖誕套裝 - SPA At Home (E2) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,700.0,498.0,28.85714, , , , , , ,
H8391001,2022XMAS_F1,Y,H8391001_S_2022XMAS_F1,2022 Christmas Set - Body Pampering (F1) (With Christmas Gift Bag),2022 聖誕套裝 - Body Pampering (F1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,700.0,528.0,24.57143, , , , , , ,
H8391001,2022XMAS_G1,Y,H8391001_S_2022XMAS_G1,2022 Christmas Set - Body Care Ritual (G1) (With Christmas Gift Bag),2022 聖誕套裝 - Body Care Ritual (G1) (連聖誕禮袋),H839100101,0,offline,N,N,14-Oct-2022,12-Apr-2024,THANN,THANN,200,130,100,,,AA13205500001,禮盒/旅行套裝,HKD,760.0,538.0,29.21053, , , , , , ,
